acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,name,preview_url,album_id,album_type,artist_id,image_300,image_64,image_640,album_name,release_date,artist_name,zero,one,nn_distance,closest_track_id,album_distance
0.92,0.64,173852.0,0.19,5xRWvokejwnPMHBHXXZbIX,0.01,5.0,0.111,-12.0,1.0,0.04,118.0,4.0,0.45,Before You,https://p.scdn.co/mp3-preview/4bce90ed0b83f30a9622198a177694b18e7679b6?cid=3b33859d46fe4fd1a085151a8fefa86d,21kXGGOQET9ll4NGhs2SOg,album,7tKpXx21KVUOR6vvDs6xtg,https://i.scdn.co/image/0ae656453ee79261cdca1cdce262313fcbe2b381,https://i.scdn.co/image/aaea489d6ea7c401d4cc47a132bc8de0fe159c18,https://i.scdn.co/image/4b7c6734e026bf3406d00a330f81fc5530c16cc2,I Belong to the Zoo,2017,I Belong to the Zoo,2.309650104366103,0.5811414436245922,0.03077510861807146,1X9a4s8skXSYjAONlqu5qH,0.9730705649093645
0.86,0.35,331072.0,0.32,6KTjHpX77i9Ge395Qzo40h,0.0,7.0,0.0969,-8.0,1.0,0.03,97.0,4.0,0.24,Game of Questions,https://p.scdn.co/mp3-preview/a5d52d69f12ed7382af651d718cff47a928d09d0?cid=3b33859d46fe4fd1a085151a8fefa86d,21kXGGOQET9ll4NGhs2SOg,album,7tKpXx21KVUOR6vvDs6xtg,https://i.scdn.co/image/0ae656453ee79261cdca1cdce262313fcbe2b381,https://i.scdn.co/image/aaea489d6ea7c401d4cc47a132bc8de0fe159c18,https://i.scdn.co/image/4b7c6734e026bf3406d00a330f81fc5530c16cc2,I Belong to the Zoo,2017,I Belong to the Zoo,1.718626480394334,-1.0840039635198755,0.03212029128295664,52mVdDBVNirKHnNkIftlso,0.9730705649093645
0.88,0.56,226935.0,0.36,1NA1KKnFenEbVdGc1Gepdj,0.0,4.0,0.111,-8.0,1.0,0.03,127.0,4.0,0.05,Never Me,https://p.scdn.co/mp3-preview/009705d0a0015e1c2dd5fc5eb919b8c54f52ba63?cid=3b33859d46fe4fd1a085151a8fefa86d,21kXGGOQET9ll4NGhs2SOg,album,7tKpXx21KVUOR6vvDs6xtg,https://i.scdn.co/image/0ae656453ee79261cdca1cdce262313fcbe2b381,https://i.scdn.co/image/aaea489d6ea7c401d4cc47a132bc8de0fe159c18,https://i.scdn.co/image/4b7c6734e026bf3406d00a330f81fc5530c16cc2,I Belong to the Zoo,2017,I Belong to the Zoo,1.748820284125274,-0.8808717704293471,0.016940152930546123,4FrzR2A8kmSKB87Nx2oZjR,0.9730705649093645
0.93,0.59,205577.0,0.28,2W2CHuiU6Ud8Nwiez2n9OE,0.0,7.0,0.11900000000000001,-12.0,1.0,0.03,103.0,3.0,0.12,Ruin,https://p.scdn.co/mp3-preview/bd6a63fea00a4de6d80e82f0a2fc6f991bc3eda6?cid=3b33859d46fe4fd1a085151a8fefa86d,21kXGGOQET9ll4NGhs2SOg,album,7tKpXx21KVUOR6vvDs6xtg,https://i.scdn.co/image/0ae656453ee79261cdca1cdce262313fcbe2b381,https://i.scdn.co/image/aaea489d6ea7c401d4cc47a132bc8de0fe159c18,https://i.scdn.co/image/4b7c6734e026bf3406d00a330f81fc5530c16cc2,I Belong to the Zoo,2017,I Belong to the Zoo,2.6912654750865506,-0.20125376364335282,0.13177117099335378,3fLuqHbFilCMzgVA8EICEU,0.9730705649093645
0.82,0.68,294261.0,0.13,5Elo8icAIuDuvKFKDChQWj,0.0,2.0,0.114,-12.0,1.0,0.03,113.0,4.0,0.06,Pity Party,https://p.scdn.co/mp3-preview/96e42cc08d1489d004a7561775598b0346063d9a?cid=3b33859d46fe4fd1a085151a8fefa86d,21kXGGOQET9ll4NGhs2SOg,album,7tKpXx21KVUOR6vvDs6xtg,https://i.scdn.co/image/0ae656453ee79261cdca1cdce262313fcbe2b381,https://i.scdn.co/image/aaea489d6ea7c401d4cc47a132bc8de0fe159c18,https://i.scdn.co/image/4b7c6734e026bf3406d00a330f81fc5530c16cc2,I Belong to the Zoo,2017,I Belong to the Zoo,2.855163515313182,-0.008994127466771872,0.07978888707720583,5Fh34BynBCRdmKVuI5edoO,0.9730705649093645
0.9,0.63,191327.0,0.34,5IBx6cW59T6jUSHIj6mtYl,0.0,5.0,0.0996,-9.0,1.0,0.03,115.0,3.0,0.18,Finally,https://p.scdn.co/mp3-preview/2fbcb0553358760c8288d1bff3c3d6c9c2ccda89?cid=3b33859d46fe4fd1a085151a8fefa86d,21kXGGOQET9ll4NGhs2SOg,album,7tKpXx21KVUOR6vvDs6xtg,https://i.scdn.co/image/0ae656453ee79261cdca1cdce262313fcbe2b381,https://i.scdn.co/image/aaea489d6ea7c401d4cc47a132bc8de0fe159c18,https://i.scdn.co/image/4b7c6734e026bf3406d00a330f81fc5530c16cc2,I Belong to the Zoo,2017,I Belong to the Zoo,1.8026155952142393,-0.10559638626483817,0.04238641387199348,73wxnDLpIYeV9IZyRSVGLg,0.9730705649093645
0.4,0.52,288208.0,0.39,5NXdUJ3Z2jhlp2u1cj6f7m,0.0,7.0,0.142,-9.0,1.0,0.03,140.0,4.0,0.35,Balang Araw,https://p.scdn.co/mp3-preview/51baf0d8cfbca619bcd70700a0a914861a9075f0?cid=3b33859d46fe4fd1a085151a8fefa86d,6HPFW4F5tgbVGfFatG5CUw,single,7tKpXx21KVUOR6vvDs6xtg,https://i.scdn.co/image/6a779e7b30e0f202b48aefbd35878576e88ca20d,https://i.scdn.co/image/424d0b4eb398d0c4f23f7d976ad28b9efec0c8b1,https://i.scdn.co/image/1f25ff641cd4d260fcd43a2bc9d5199e1da4d8c4,Balang Araw,2018,I Belong to the Zoo,0.5538348634600837,-0.6604685976063771,0.05489733828204832,7Gkjh9I2uayOS1CwLTxaOH,
0.7,0.66,277099.0,0.37,1X4l4i472kW5ofFP8Xo0x0,0.0,7.0,0.226,-8.0,1.0,0.03,127.0,4.0,0.35,Sana,https://p.scdn.co/mp3-preview/2b67ae5b1d2b0e735e5cf42d7ab6166f204b0332?cid=3b33859d46fe4fd1a085151a8fefa86d,4njOhY51h2CBqdAX4o41U1,single,7tKpXx21KVUOR6vvDs6xtg,https://i.scdn.co/image/84a3e19ef4dd270946c5019ae4d8d961146a90d4,https://i.scdn.co/image/cf16e1eaa5b71b70c2c7406c996cd919aa0c5619,https://i.scdn.co/image/a311c46653a6db396e2f9a5cf59d42cf3ace226b,Sana,2018,I Belong to the Zoo,0.997439141326149,0.21799750052818492,0.0448627840636035,4WcwOtwtDkoGMiZszBOB32,
0.85,0.58,320320.0,0.14,70bc7AZ8MN5niphOXyHpsD,0.0,7.0,0.0907,-11.0,1.0,0.03,91.0,4.0,0.11,Malaya,https://p.scdn.co/mp3-preview/fe7a31b266d4b9f2487b4e38cf133db05ef0480e?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,2.8915136321949495,-0.09855141924532618,0.06860229915179487,5Fh34BynBCRdmKVuI5edoO,1.5309005264589874
0.77,0.76,258267.0,0.39,5hyhR9TYBcSnmpSEl455eK,0.0,8.0,0.10400000000000001,-9.0,1.0,0.03,105.0,4.0,0.15,We & Us,https://p.scdn.co/mp3-preview/6bd10e0d535c65054a8f81de02eb3ad2e5a65796?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,1.5901568865701086,0.5913415042141033,0.029042385556705935,2fTEzQUD3XO0NAMRZu9xnE,1.5309005264589874
0.6,0.54,263720.0,0.39,20JlaQj9irFjFb8X0SKKS7,0.0,1.0,0.0798,-8.0,1.0,0.04,140.0,4.0,0.18,Before It Sinks In,https://p.scdn.co/mp3-preview/70b99254b891c164acd837c16008cebf6e21ce46?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,0.9453463511442488,-0.9047051878605288,0.07302188379772116,6WjTXvDMV2mAV7EUSSWDef,1.5309005264589874
0.57,0.54,240347.0,0.32,290Lkdv0KsUV0CJ7J5liy8,0.0,7.0,0.107,-8.0,1.0,0.03,83.0,4.0,0.16,Langit Lupa,https://p.scdn.co/mp3-preview/91dc7f3fd1fa5c00c075885e18fe2751428674fc?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,1.4676469742672802,-0.21455048830331971,0.052189367625397144,7Hu2BB5MDJGAc7U4AXZEZZ,1.5309005264589874
0.67,0.51,242680.0,0.39,6Y0YlHhQQzj41mPbLsxByZ,0.0,9.0,0.0974,-6.0,1.0,0.03,144.0,4.0,0.33,Sabi-Sabi,https://p.scdn.co/mp3-preview/e955c29f45edbc8ef0a5ea5f0c764a1cb73c8741?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,0.5004795667067806,-0.8467735038751214,0.07037644457579399,4xyrwwCHmiXSOikqtx5GPj,1.5309005264589874
0.92,0.35,323440.0,0.2,7rOqvrGASV9CZh20uvGXpq,0.0,4.0,0.302,-8.0,1.0,0.04,81.0,4.0,0.17,Take Her to the Moon,https://p.scdn.co/mp3-preview/024be17e0e1831348a763c69df167f8e383e33f8?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,2.2234711755052508,-0.9591206946578931,0.06804926687735484,03bKZXTYYgBnjEIGVamQ2Z,1.5309005264589874
0.83,0.63,249160.0,0.28,2iOnWSWcChoGmUufbrQ00e,0.0,2.0,0.113,-11.0,1.0,0.04,88.0,4.0,0.15,Tagu-Taguan,https://p.scdn.co/mp3-preview/6dc39fb005ddbeaf0b14f00b03ec8ab1e53c1d54?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,2.464647099145819,0.299330964058784,0.08597028165345327,6tvGy7SpSPjQAXx0RCbh2o,1.5309005264589874
0.86,0.57,260240.0,0.12,0ztDBQdQmdVZvorSmIjMih,0.0,8.0,0.0788,-8.0,1.0,0.03,135.0,4.0,0.29,Tagpuan,https://p.scdn.co/mp3-preview/3d3351303df24f81a780d2243d24075ddbc39d7c?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,1.9342386202797983,-0.40682600101226635,0.042500178767590054,1raoHskyGWGdK2MxAsQuJh,1.5309005264589874
0.92,0.49,164320.0,0.24,4hEcAsNF6RG9VCV7xElgCG,0.0,2.0,0.179,-10.0,1.0,0.03,118.0,4.0,0.36,You Are My Sunshine,https://p.scdn.co/mp3-preview/58f0bb442c7afc39fef44bef0d1153a0dbace69b?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,1.9646076892247522,-0.3543965925633648,0.0257105428139552,59rr193Ez86v3PWMk7xzWZ,1.5309005264589874
0.95,0.44,263133.0,0.15,2M0rq3xC7x6dGwNdx0Thka,0.0,7.0,0.11900000000000001,-12.0,1.0,0.03,131.0,4.0,0.37,Marco's Theme - Saglit,https://p.scdn.co/mp3-preview/d073218f53029048fc29a494198d88911d8deaf9?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,2.48106586919953,-0.7038113440610568,0.10511094261865926,2yQUJ59B5XUb4xd1VzXrAh,1.5309005264589874
0.39,0.36,271320.0,0.37,4SN0eYjvqBmElFQxP0Inys,0.0,11.0,0.0794,-7.0,0.0,0.03,139.0,4.0,0.19,Sundo,https://p.scdn.co/mp3-preview/22a65d9dc96a233e455ac3bda39767f120e2dec1?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,0.45930474862750487,-1.8784030158751803,0.15993204553074022,0YBOSoxjZ78iVmBIy0pR20,1.5309005264589874
0.33,0.25,272400.0,0.39,7mxm4xOU54u1ODM9fS9w2y,0.0,2.0,0.172,-6.0,1.0,0.03,175.0,4.0,0.22,Torete,https://p.scdn.co/mp3-preview/464c19891bca90e81b9efa7a86948073bde370df?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,-0.20471718940596326,-2.8373210403748077,0.07836102327330752,2tW7FOII3UsuYTv1SLTwNu,1.5309005264589874
0.86,0.82,202453.0,0.38,7MOX9rPYtyOVUr1sG540xs,0.0,10.0,0.0872,-9.0,1.0,0.07,120.0,4.0,0.79,Titibo-Tibo,https://p.scdn.co/mp3-preview/11b93b102ef93d817be0838a0e7a148c2a25e42e?cid=3b33859d46fe4fd1a085151a8fefa86d,05rQadwAVYTpNNnBoeTuj0,album,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/afa0334bee031e1095f2b545addd1ecc888ccebf,https://i.scdn.co/image/8c3544d927e86dbb96e7b3d52cb046afcf4d92b7,https://i.scdn.co/image/cfc78ec2b0250d4b60f6b386375d86057bb7c4b6,Malaya,2018,Moira Dela Torre,0.9178830946068852,2.2819481389528753,0.03771150730701661,6InVPJLNbia2XBqDUVqxWy,1.5309005264589874
0.95,0.49,287500.0,0.1,3efCao3RLbsz52LQ66o8Ac,0.0,0.0,0.129,-15.0,1.0,0.05,86.0,3.0,0.31,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)",https://p.scdn.co/mp3-preview/0a8864e569e367c52c8d40e23db5bece4db01aa4?cid=3b33859d46fe4fd1a085151a8fefa86d,6w1N1jNKdtg5vUQFOEG0ns,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/d7fd640d4f7ddbc4ccc73ff2d358f05c8bc6f9f6,https://i.scdn.co/image/fd9277f180bf856db7b1d0bac43453c21c90a88f,https://i.scdn.co/image/6cfa1e3c4d30b54989482b5ca22031669e965f52,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)",2019,Moira Dela Torre,3.49511180753938,0.14775287315960273,0.0746044692928694,1ip8MnGbmEmuio9mwp7lqV,
0.89,0.44,269877.0,0.36,0gDRtumoR9ZrvAlnniToMz,0.0,4.0,0.322,-7.0,1.0,0.03,136.0,4.0,0.37,Ikaw At Ako,https://p.scdn.co/mp3-preview/2fcbfabee14e6373149211feff1186466f58845c?cid=3b33859d46fe4fd1a085151a8fefa86d,397zfeJ75BlnjfUEkgtwlG,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/bd711d24817bafa735db48861dd2e32f0de8fc53,https://i.scdn.co/image/1ee2676d1b9a5423a5a975dd230f3f579090c0a3,https://i.scdn.co/image/9a28bdc8d8268d5a958828d7a5a1f0099d8355ae,Ikaw At Ako,2019,Moira Dela Torre,1.1219015257396556,-0.880027854795663,0.021779855445516912,3Y8dH9cQGrJY7RXQFXKTly,
0.77,0.6,225394.0,0.46,6GLBq3axVbm7fem4wUKHOV,0.0,9.0,0.41700000000000004,-9.0,0.0,0.03,113.0,4.0,0.38,It Came Upon A Midnight Clear,https://p.scdn.co/mp3-preview/e6c47e54041a5a59931993b2e558937d29d30bb9?cid=3b33859d46fe4fd1a085151a8fefa86d,3dMsNTW8saZ30y7AFmiGdi,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/3971bef9873b6a5d11e8149af9b5bdcfeb261a5f,https://i.scdn.co/image/8ace28b241e46dd31cbeca20f37f34bd15a10e3f,https://i.scdn.co/image/8f823c4f1a086f21ff6b8ad77bd12b3e0f52c791,It Came Upon A Midnight Clear,2018,Moira Dela Torre,1.06147109591787,0.19900116339917706,0.04653725729066023,1el7FI38wlJ3CssIZNMnMB,
0.77,0.66,252273.0,0.45,07moFfNLu1MSmV93RUA0NG,0.0,7.0,0.105,-7.0,1.0,0.03,85.0,4.0,0.31,Promise,https://p.scdn.co/mp3-preview/53b9b13fbef7d9acddfb4cdba351557f16206d2d?cid=3b33859d46fe4fd1a085151a8fefa86d,03vYcIfnaTTagrKsVWlVF3,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/ec787f197598e791a4d623f976956cd08fabd6e7,https://i.scdn.co/image/a27769fdce9d84fe31939d00ad728320b8847998,https://i.scdn.co/image/3a7635e55b8c181f7739aa99cf03781a629f1a24,Knots,2018,Moira Dela Torre,1.1502988033543435,0.7050842348384108,0.053273246999789414,6HRmN6oKoZdv5B6dIbTGAG,
0.71,0.51,221945.0,0.34,6FZM6rmien6MSjbEQ0tC9O,0.0,11.0,0.11699999999999999,-9.0,0.0,0.04,174.0,4.0,0.49,Distance,https://p.scdn.co/mp3-preview/884228268287d0332522ef04b99233e96a9ede78?cid=3b33859d46fe4fd1a085151a8fefa86d,03vYcIfnaTTagrKsVWlVF3,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/ec787f197598e791a4d623f976956cd08fabd6e7,https://i.scdn.co/image/a27769fdce9d84fe31939d00ad728320b8847998,https://i.scdn.co/image/3a7635e55b8c181f7739aa99cf03781a629f1a24,Knots,2018,Moira Dela Torre,0.6743420127696419,-0.7820072000850385,0.0837807631816827,669MPUiVSp7RFoIzvpphqA,
0.54,0.78,232054.0,0.46,2FhoPPMtY5i7wrrgWWY6It,0.0,6.0,0.0839,-6.0,0.0,0.03,120.0,4.0,0.59,Tell Nobody,https://p.scdn.co/mp3-preview/03ea00f49e3219e614e24e66d7ab2a90c991e3ae?cid=3b33859d46fe4fd1a085151a8fefa86d,03vYcIfnaTTagrKsVWlVF3,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/ec787f197598e791a4d623f976956cd08fabd6e7,https://i.scdn.co/image/a27769fdce9d84fe31939d00ad728320b8847998,https://i.scdn.co/image/3a7635e55b8c181f7739aa99cf03781a629f1a24,Knots,2018,Moira Dela Torre,0.0425696835098762,1.3917043074649034,0.05780805491660892,1OTcav2AhbdV5Wa8z8ut84,
0.79,0.68,215545.0,0.22,5Tj02UA1jnYmJSMCbGhbxZ,0.0,9.0,0.162,-10.0,1.0,0.04,120.0,4.0,0.32,Tell Nobody - Unplugged,https://p.scdn.co/mp3-preview/c4bef91ec89f4c40bedd1e1ab6a81a7f2f39a027?cid=3b33859d46fe4fd1a085151a8fefa86d,03vYcIfnaTTagrKsVWlVF3,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/ec787f197598e791a4d623f976956cd08fabd6e7,https://i.scdn.co/image/a27769fdce9d84fe31939d00ad728320b8847998,https://i.scdn.co/image/3a7635e55b8c181f7739aa99cf03781a629f1a24,Knots,2018,Moira Dela Torre,1.9398164162420124,0.43045433070583794,0.039275834181003534,2o5cuznO36vAn2jcYbf8lx,
0.47,0.63,278255.0,0.55,5Mgu1Ua5ttoKbOJ3xIbViL,0.0,9.0,0.191,-11.0,1.0,0.04,120.0,4.0,0.55,My Sweet Escape,https://p.scdn.co/mp3-preview/5586d0082b0af6563a476ded7e0da112429e1b58?cid=3b33859d46fe4fd1a085151a8fefa86d,69AavKSmNPxtZTNqGmb5VV,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/81f22afb2705354d9144c251a96ecf2a4b92635f,https://i.scdn.co/image/8b28f1fee722cad0c1d5b71a76a4820c6559a45f,https://i.scdn.co/image/bba0f5d22547136cbd4f4ae868064c6b18f668ef,My Sweet Escape,2018,Moira Dela Torre,0.4878545885983235,0.6492057585594531,0.010814814898837437,61O2Bzs48w8hrBGv7IZYfo,
0.65,0.63,191043.0,0.38,5fftYmDDPVlOBS9cOo7672,0.0,1.0,0.106,-9.0,1.0,0.03,78.0,4.0,0.53,We Could Happen,https://p.scdn.co/mp3-preview/e4ed9ebc67813a12dc3933db04f00075ef686a70?cid=3b33859d46fe4fd1a085151a8fefa86d,34AWlWwAWvO4QTFJqVoYKs,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/598d440e6a6f0a214eb3065abea0e34ecb59e60e,https://i.scdn.co/image/93f0cc6851103bc1dcc5acea2fde802e7c0f8411,https://i.scdn.co/image/44cce5190673931d6c10d9a2a3f3b7d478d03061,We Could Happen,2018,Moira Dela Torre,1.1580110959381777,1.1730484093714628,0.06875183396201368,3SWmkmJP7aFlxHcTzULqZS,
0.58,0.66,238995.0,0.49,4jXiylt6Qg9gjAvlKIUZ95,0.0,7.0,0.124,-7.0,1.0,0.05,140.0,4.0,0.59,Knots,https://p.scdn.co/mp3-preview/afad2f7b92dcb09f7e52f648a3a6d4f380bf5ea4?cid=3b33859d46fe4fd1a085151a8fefa86d,6YenpHgwZGewYCagSPFPnh,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/adc0f2de0492942dd1732346ba3cbbf01e7c48a0,https://i.scdn.co/image/ee77799bac230744616de94d626dea49d746986f,https://i.scdn.co/image/30107d153bb9033e1c488b61f6aab970bb5f707e,Knots,2018,Moira Dela Torre,-0.029640375817237476,0.6273326936799112,0.10337180168284084,2G2wVlX7XQHpQymmKNL8A7,
0.83,0.64,210046.0,0.4,0W2kzUI1K0tT0RpggJZ4Js,0.0,5.0,0.096,-9.0,1.0,0.03,136.0,4.0,0.33,Kung Akin Ang Mundo,https://p.scdn.co/mp3-preview/4813388780b11e024c5c31f027dc627d9ad975da?cid=3b33859d46fe4fd1a085151a8fefa86d,7pgo6KnbXj9ADDyvoDf0rV,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/09e4cfe68e97883dcf8f66d48adbef607c6b7e43,https://i.scdn.co/image/b410bc7696f05e763b2ddf4b3d1bf9b054335bc7,https://i.scdn.co/image/cdb93f5df301ac5413eb3b2ba2834711ac7d23e4,Kung Akin Ang Mundo,2018,Moira Dela Torre,1.3481484963947372,0.004990427302608546,0.018041915434505215,3PobJSAwB4qJ7KlvLCv6T3,
0.54,0.26,219690.0,0.27,7aW2GrNlteWTwQZxX6LNjT,0.0,7.0,0.207,-9.0,1.0,0.03,201.0,4.0,0.32,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""",https://p.scdn.co/mp3-preview/7edc4e9c740244da66282bc2c790de154177d2a5?cid=3b33859d46fe4fd1a085151a8fefa86d,0v4UIlXB8pda8iP9vUdV25,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/be76ab4627fdf4b7af51304f31bf9e8946979e59,https://i.scdn.co/image/fd0fa496740fc692e5d123747549e9e2a15d773d,https://i.scdn.co/image/df29add377847756ab35f55a802c920fbfe7355c,"Kahit Maputi Na Ang Buhok ko (From ""The Hows Of Us"")",2018,Moira Dela Torre,0.558906778162129,-2.8245006188436768,0.23128645133069137,64QfWs1bXsSJoGKFk3bcHw,
0.02,0.74,219029.0,0.73,7fefE5Xy8CYA7Runo4cwLh,0.0,5.0,0.0682,-6.0,1.0,0.04,103.0,4.0,0.48,Love Me Instead (31° Remix),https://p.scdn.co/mp3-preview/b8bf2123b97d24f5e1819f9470db08ed0ff645e0?cid=3b33859d46fe4fd1a085151a8fefa86d,2TQWaIvtLrQTNZRJsZw9d4,single,0rZRTXEmmPmx6gt92tBqIc,https://i.scdn.co/image/e3833a3ac261c092829948edf63df846879ce984,https://i.scdn.co/image/6d4c9cb6d14413a3bc84b03fe4acfd86ba6f88b4,https://i.scdn.co/image/45d8ea054ba7cc9bc7939309a24d5fd17af65a0c,Love Me Instead (31° Remix),2018,Moira Dela Torre,-1.3126481755553683,1.0979617414408367,0.001801468392111395,52MJAMmwvoeqfhPRfzTf6n,
